"airbnb_listing_id","latitude","longitude","aquisition_date","ano","mes","dia"
"53936229","-27.15245","-48.59656","2022-12-01","2022","12","01"
"53448627","-27.14375","-48.58751","2022-12-01","2022","12","01"
"53797410","-27.14208","-48.58924","2022-12-01","2022","12","01"
"754266089933603520","-27.14929","-48.58394","2022-12-01","2022","12","01"
"16321793","-27.14282","-48.58983","2022-12-01","2022","12","01"
"5437566","-27.14757","-48.59071","2022-12-01","2022","12","01"
"757789292882748679","-27.1473","-48.58244","2022-12-01","2022","12","01"
"31971404","-27.14356","-48.58679","2022-12-01","2022","12","01"
"721635424816164605","-27.1440118","-48.5887433","2022-12-01","2022","12","01"
"585600486114295795","-27.143583","-48.587685","2022-12-01","2022","12","01"
"47089668","-27.1545","-48.58236","2022-12-01","2022","12","01"
"716036257834809292","-27.14348","-48.58816","2022-12-01","2022","12","01"
"30904034","-27.14974","-48.58901","2022-12-01","2022","12","01"
"721008991734845867","-27.14346117576522","-48.58774848465577","2022-12-01","2022","12","01"
"6569062","-27.14529","-48.58799","2022-12-01","2022","12","01"
"51544345","-27.14413","-48.58664","2022-12-01","2022","12","01"
"9182528","-27.14374","-48.58775","2022-12-01","2022","12","01"
"53605236","-27.15075","-48.58783","2022-12-01","2022","12","01"
"40206592","-27.14529","-48.58922","2022-12-01","2022","12","01"
"52798295","-27.14987","-48.58694","2022-12-01","2022","12","01"
"52615766","-27.1436","-48.5894","2022-12-01","2022","12","01"
"738386989138220837","-27.14231","-48.58881","2022-12-01","2022","12","01"
"32139372","-27.14454","-48.5906","2022-12-01","2022","12","01"
"34870196","-27.15937","-48.58221","2022-12-01","2022","12","01"
"47935365","-27.15132","-48.58723","2022-12-01","2022","12","01"
"31971999","-27.14703","-48.58235","2022-12-01","2022","12","01"
"47377244","-27.14198","-48.59266","2022-12-01","2022","12","01"
"763005570050590802","-27.14236731069457","-48.58810691691894","2022-12-01","2022","12","01"
"48539302","-27.14455","-48.58824","2022-12-01","2022","12","01"
"40678671","-27.14499","-48.58816","2022-12-01","2022","12","01"
"53864989","-27.15081","-48.5884","2022-12-01","2022","12","01"
"53352511","-27.14941","-48.59118","2022-12-01","2022","12","01"
"53876392","-27.15588","-48.59414","2022-12-01","2022","12","01"
"43774252","-27.14332","-48.59054","2022-12-01","2022","12","01"
"31878628","-27.14257","-48.58842","2022-12-01","2022","12","01"
"30799021","-27.14354","-48.58802","2022-12-01","2022","12","01"
"735280699552478760","-27.143865","-48.591071","2022-12-01","2022","12","01"
"748562139527741803","-27.14317","-48.59102","2022-12-01","2022","12","01"
"667324814851452653","-27.14359","-48.58759","2022-12-01","2022","12","01"
"765235553936283368","-27.1441792838583","-48.58904041349888","2022-12-01","2022","12","01"
"32471050","-27.15036","-48.58442","2022-12-01","2022","12","01"
"53957220","-27.15213","-48.58456","2022-12-01","2022","12","01"
"50097179","-27.15031","-48.58756","2022-12-01","2022","12","01"
"685485453000519951","-27.14678","-48.58213","2022-12-01","2022","12","01"
"746302819456711882","-27.148922708120242","-48.58628410845995","2022-12-01","2022","12","01"
"54211269","-27.14311","-48.58633","2022-12-01","2022","12","01"
"41111971","-27.14305","-48.58901","2022-12-01","2022","12","01"
"41621157","-27.15405","-48.58484","2022-12-01","2022","12","01"
"45802421","-27.14696","-48.58591","2022-12-01","2022","12","01"
"45935232","-27.14423","-48.58928","2022-12-01","2022","12","01"
"16428654","-27.14512","-48.58928","2022-12-01","2022","12","01"
"52758042","-27.14276","-48.59097","2022-12-01","2022","12","01"
"46381164","-27.15825","-48.59852","2022-12-01","2022","12","01"
"47274994","-27.14476","-48.58941","2022-12-01","2022","12","01"
"688460350770183206","-27.15639","-48.59007","2022-12-01","2022","12","01"
"40836223","-27.14742","-48.58631","2022-12-01","2022","12","01"
"53774607","-27.14395","-48.59004","2022-12-01","2022","12","01"
"27981528","-27.08966","-48.61629","2022-12-01","2022","12","01"
"29302246","-27.09101","-48.61776","2022-12-01","2022","12","01"
"40666404","-27.08799","-48.61752","2022-12-01","2022","12","01"
"771129312020189310","-27.08769497003031","-48.61671879887581","2022-12-01","2022","12","01"
"44153810","-27.08859","-48.6156","2022-12-01","2022","12","01"
"756315688365997518","-27.08916","-48.6192","2022-12-01","2022","12","01"
"53341328","-27.0926","-48.61913","2022-12-01","2022","12","01"
"645112019862188003","-27.08936","-48.61789","2022-12-01","2022","12","01"
"40658129","-27.088177","-48.615528","2022-12-01","2022","12","01"
"53973763","-27.08929","-48.61838","2022-12-01","2022","12","01"
"756343553290237088","-27.0920606","-48.61861589999999","2022-12-01","2022","12","01"
"39715668","-27.09308","-48.61894","2022-12-01","2022","12","01"
"21780661","-27.09041","-48.61815","2022-12-01","2022","12","01"
"761755938032745270","-27.08721","-48.61534","2022-12-01","2022","12","01"
"47543180","-27.09401","-48.61756","2022-12-01","2022","12","01"
"30314062","-27.0885","-48.61573","2022-12-01","2022","12","01"
"750727216214250664","-27.08759","-48.61584","2022-12-01","2022","12","01"
"53723490","-27.09398","-48.62127","2022-12-01","2022","12","01"
"750832057342160449","-27.089265240696324","-48.61857669444276","2022-12-01","2022","12","01"
"22648075","-27.09328","-48.61578","2022-12-01","2022","12","01"
"30086402","-27.09231","-48.61775","2022-12-01","2022","12","01"
"29341170","-27.08694","-48.61794","2022-12-01","2022","12","01"
"29365238","-27.09068","-48.61905","2022-12-01","2022","12","01"
"40289385","-27.08593","-48.62061","2022-12-01","2022","12","01"
"761791400447949684","-27.0898069","-48.6161447","2022-12-01","2022","12","01"
"584020081608125100","-27.09076","-48.61649","2022-12-01","2022","12","01"
"584014757609045208","-27.09092","-48.61568","2022-12-01","2022","12","01"
"31122806","-27.089","-48.61542","2022-12-01","2022","12","01"
"762281119140381406","-27.08864","-48.61688","2022-12-01","2022","12","01"
"734872495279065394","-27.09359","-48.61544","2022-12-01","2022","12","01"
"46877879","-27.09267","-48.61836","2022-12-01","2022","12","01"
"30951044","-27.08707","-48.61631","2022-12-01","2022","12","01"
"52873987","-27.09214","-48.61746","2022-12-01","2022","12","01"
"31308297","-27.08965","-48.62167","2022-12-01","2022","12","01"
"52619435","-27.09199","-48.61722","2022-12-01","2022","12","01"
"54224642","-27.09137","-48.61547","2022-12-01","2022","12","01"
"50052580","-27.09167","-48.61772","2022-12-01","2022","12","01"
"31023729","-27.08809","-48.61684","2022-12-01","2022","12","01"
"31595639","-27.08758","-48.61677","2022-12-01","2022","12","01"
"46370376","-27.08642","-48.61729","2022-12-01","2022","12","01"
"32644324","-27.10859","-48.61567","2022-12-01","2022","12","01"
"757492328408967729","-27.1085124","-48.6167677","2022-12-01","2022","12","01"
"728531681504670920","-27.107656803493107","-48.61662377208841","2022-12-01","2022","12","01"
"771206653555577778","-27.10594","-48.61873","2022-12-01","2022","12","01"
"703826228624295293","-27.10686","-48.61715","2022-12-01","2022","12","01"
"665236915472525453","-27.10963","-48.61725","2022-12-01","2022","12","01"
"698788704934171272","-27.10956","-48.61573","2022-12-01","2022","12","01"
"41556526","-27.10773","-48.6165","2022-12-01","2022","12","01"
"761505300562873802","-27.1079","-48.61991","2022-12-01","2022","12","01"
"40814808","-27.10674","-48.61749","2022-12-01","2022","12","01"
"653105975850471964","-27.10522","-48.61787","2022-12-01","2022","12","01"
"758802390764294293","-27.10488","-48.6165","2022-12-01","2022","12","01"
"702789021066587792","-27.10726","-48.61825","2022-12-01","2022","12","01"
"708797966707004436","-27.10523","-48.61624","2022-12-01","2022","12","01"
"21792285","-27.10913","-48.61684","2022-12-01","2022","12","01"
"768288843904248283","-27.1058311","-48.6171983","2022-12-01","2022","12","01"
"31702785","-27.10708","-48.61849","2022-12-01","2022","12","01"
"43219070","-27.10399","-48.61619","2022-12-01","2022","12","01"
"726132319312812974","-27.10927","-48.61632","2022-12-01","2022","12","01"
"47078621","-27.10788","-48.61597","2022-12-01","2022","12","01"
"29296285","-27.10819","-48.61614","2022-12-01","2022","12","01"
"761506083693620977","-27.10624","-48.61926","2022-12-01","2022","12","01"
"38192672","-27.10897","-48.61625","2022-12-01","2022","12","01"
"771148377619364647","-27.11746","-48.6163","2022-12-01","2022","12","01"
"769611751302045150","-27.12179","-48.61988","2022-12-01","2022","12","01"
"39950982","-27.11872","-48.61922","2022-12-01","2022","12","01"
"16659215","-27.1199","-48.61991","2022-12-01","2022","12","01"
"747592469709020508","-27.11733","-48.61828","2022-12-01","2022","12","01"
"53904296","-27.12277","-48.61765","2022-12-01","2022","12","01"
"765347033297272430","-27.12183","-48.61682","2022-12-01","2022","12","01"
"30734478","-27.12153","-48.61533","2022-12-01","2022","12","01"
"558481029019897262","-27.12021","-48.62132","2022-12-01","2022","12","01"
"41269558","-27.12215","-48.617","2022-12-01","2022","12","01"
"29460395","-27.12105","-48.62564","2022-12-01","2022","12","01"
"52826190","-27.12049","-48.61556","2022-12-01","2022","12","01"
"753625150680079972","-27.11741","-48.61646","2022-12-01","2022","12","01"
"44256985","-27.12118","-48.61852","2022-12-01","2022","12","01"
"766568507152640348","-27.117413556179773","-48.617579117417336","2022-12-01","2022","12","01"
"687559786645147511","-27.1217609","-48.61828149999999","2022-12-01","2022","12","01"
"54401392","-27.12226","-48.61604","2022-12-01","2022","12","01"
"52796586","-27.1199","-48.62631","2022-12-01","2022","12","01"
"768918152709858204","-27.120069468600864","-48.620121851563454","2022-12-01","2022","12","01"
"17013895","-27.12029","-48.61988","2022-12-01","2022","12","01"
"22682127","-27.11811","-48.61737","2022-12-01","2022","12","01"
"47542703","-27.12113","-48.61994","2022-12-01","2022","12","01"
"53701222","-27.12282","-48.62145","2022-12-01","2022","12","01"
"32463682","-27.12403","-48.61548","2022-12-01","2022","12","01"
"50312140","-27.12471","-48.61887","2022-12-01","2022","12","01"
"40236441","-27.1229","-48.61899","2022-12-01","2022","12","01"
"39250478","-27.12654","-48.61862","2022-12-01","2022","12","01"
"769615154809715174","-27.12532","-48.61923","2022-12-01","2022","12","01"
"53592531","-27.12502","-48.62327","2022-12-01","2022","12","01"
"751514755070816425","-27.12640908006138","-48.620615378022194","2022-12-01","2022","12","01"
"47222306","-27.12293","-48.61686","2022-12-01","2022","12","01"
"747778506721760874","-27.12449","-48.61572","2022-12-01","2022","12","01"
"764692834916104045","-27.12335","-48.61624","2022-12-01","2022","12","01"
"742766344121956195","-27.12795","-48.61756","2022-12-01","2022","12","01"
"767553114528971505","-27.130720230351148","-48.61891485750675","2022-12-01","2022","12","01"
"37684935","-27.13149","-48.61714","2022-12-01","2022","12","01"
"733873082801364150","-27.1242","-48.61594","2022-12-01","2022","12","01"
"521711579381893446","-27.12408","-48.61616","2022-12-01","2022","12","01"
"750219527079512904","-27.12468","-48.61547","2022-12-01","2022","12","01"
"41731856","-27.12946","-48.6157","2022-12-01","2022","12","01"
"51023939","-27.12288","-48.616","2022-12-01","2022","12","01"
"728839142527908270","-27.12417","-48.61886","2022-12-01","2022","12","01"
"54102739","-27.127443","-48.6213","2022-12-01","2022","12","01"
"40749720","-27.12509","-48.61592","2022-12-01","2022","12","01"
"38946788","-27.1247","-48.61626","2022-12-01","2022","12","01"
"741203625599811412","-27.1295707","-48.6164082","2022-12-01","2022","12","01"
"22983456","-27.12932","-48.6164","2022-12-01","2022","12","01"
"53272607","-27.12942","-48.62037","2022-12-01","2022","12","01"
"52324280","-27.13123","-48.62456","2022-12-01","2022","12","01"
"47151739","-27.1234","-48.61581","2022-12-01","2022","12","01"
"52376744","-27.1252","-48.61831","2022-12-01","2022","12","01"
"735647486124004932","-27.12539","-48.61968","2022-12-01","2022","12","01"
"40039627","-27.0902","-48.61245","2022-12-01","2022","12","01"
"40209404","-27.09006","-48.61213","2022-12-01","2022","12","01"
"40371384","-27.09208","-48.61173","2022-12-01","2022","12","01"
"22280693","-27.08691","-48.61321","2022-12-01","2022","12","01"
"37183669","-27.08728","-48.61408","2022-12-01","2022","12","01"
"28410850","-27.09235","-48.61177","2022-12-01","2022","12","01"
"43441094","-27.0887","-48.60968","2022-12-01","2022","12","01"
"53216869","-27.08967","-48.60943","2022-12-01","2022","12","01"
"53815397","-27.08593","-48.61291","2022-12-01","2022","12","01"
"40486178","-27.08715","-48.61395","2022-12-01","2022","12","01"
"748470108899494566","-27.08741","-48.61393","2022-12-01","2022","12","01"
"754165491472296852","-27.0879","-48.61506","2022-12-01","2022","12","01"
"31682871","-27.09007","-48.61261","2022-12-01","2022","12","01"
"47782979","-27.08978","-48.60731","2022-12-01","2022","12","01"
"39837003","-27.08941","-48.61471","2022-12-01","2022","12","01"
"32035183","-27.088476","-48.610603","2022-12-01","2022","12","01"
"54067163","-27.08956","-48.60653","2022-12-01","2022","12","01"
"21045150","-27.09315","-48.61401","2022-12-01","2022","12","01"
"32970957","-27.08853","-48.61303","2022-12-01","2022","12","01"
"734991572208138176","-27.0935","-48.61484","2022-12-01","2022","12","01"
"52561690","-27.09225","-48.61191","2022-12-01","2022","12","01"
"40560834","-27.0914","-48.61215","2022-12-01","2022","12","01"
"52052904","-27.08526","-48.61122","2022-12-01","2022","12","01"
"610155932497817911","-27.089041","-48.609604","2022-12-01","2022","12","01"
"747912914608461204","-27.0929","-48.61472","2022-12-01","2022","12","01"
"16270332","-27.09098","-48.60949","2022-12-01","2022","12","01"
"18287935","-27.09159","-48.6131","2022-12-01","2022","12","01"
"753518430982314734","-27.09022","-48.61295","2022-12-01","2022","12","01"
"766429111795213657","-27.08794928003043","-48.61325405538082","2022-12-01","2022","12","01"
"46327364","-27.0871","-48.61453","2022-12-01","2022","12","01"
"53656846","-27.08752","-48.61231","2022-12-01","2022","12","01"
"53724508","-27.08861","-48.61271","2022-12-01","2022","12","01"
"30755946","-27.08986","-48.61486","2022-12-01","2022","12","01"
"29927656","-27.09071","-48.60996","2022-12-01","2022","12","01"
"31204438","-27.08908","-48.61446","2022-12-01","2022","12","01"
"753705661776365934","-27.08465","-48.61299","2022-12-01","2022","12","01"
"53972542","-27.09064","-48.60894","2022-12-01","2022","12","01"
"27910707","-27.09154","-48.60982","2022-12-01","2022","12","01"
"53986731","-27.09356","-48.61214","2022-12-01","2022","12","01"
"53040464","-27.08711","-48.61508","2022-12-01","2022","12","01"
"23263225","-27.08956","-48.61459","2022-12-01","2022","12","01"
"54004838","-27.08713","-48.61403","2022-12-01","2022","12","01"
"41340678","-27.08795717243948","-48.613193777770995","2022-12-01","2022","12","01"
"52582961","-27.09276","-48.61072","2022-12-01","2022","12","01"
"31308787","-27.09384","-48.61082","2022-12-01","2022","12","01"
"4758094","-27.09084","-48.60838","2022-12-01","2022","12","01"
"739119927990563923","-27.08798062621588","-48.61308675259352","2022-12-01","2022","12","01"
"31454750","-27.09225","-48.60862","2022-12-01","2022","12","01"
"48600810","-27.092176","-48.613792","2022-12-01","2022","12","01"
"771054676372745506","-27.09362619701987","-48.61348805396729","2022-12-01","2022","12","01"
"760947613603556887","-27.08713","-48.6139","2022-12-01","2022","12","01"
"35912949","-27.08959","-48.61008","2022-12-01","2022","12","01"
"31434536","-27.09158","-48.61303","2022-12-01","2022","12","01"
"745721701947116393","-27.08805764681668","-48.61502565443516","2022-12-01","2022","12","01"
"38699498","-27.09114","-48.61475","2022-12-01","2022","12","01"
"37363818","-27.09163","-48.60545","2022-12-01","2022","12","01"
"46940475","-27.092176","-48.613792","2022-12-01","2022","12","01"
"52358821","-27.09152","-48.6054","2022-12-01","2022","12","01"
"17096490","-27.0929134","-48.6132024","2022-12-01","2022","12","01"
"46371848","-27.08809","-48.61409","2022-12-01","2022","12","01"
"747627607859155228","-27.08856","-48.61526","2022-12-01","2022","12","01"
"16675568","-27.08927","-48.60591","2022-12-01","2022","12","01"
"35767789","-27.08747","-48.61381","2022-12-01","2022","12","01"
"37417268","-27.09037","-48.61484","2022-12-01","2022","12","01"
"53865372","-27.08915","-48.6106","2022-12-01","2022","12","01"
"41256358","-27.08912","-48.60715","2022-12-01","2022","12","01"
"22335276","-27.08961","-48.60606","2022-12-01","2022","12","01"
"35678368","-27.08979","-48.60766","2022-12-01","2022","12","01"
"31101162","-27.09157","-48.61151","2022-12-01","2022","12","01"
"53918944","-27.08702","-48.61375","2022-12-01","2022","12","01"
"39925487","-27.09048","-48.60786","2022-12-01","2022","12","01"
"46878566","-27.09359","-48.61345","2022-12-01","2022","12","01"
"763928357086223562","-27.09247892570471","-48.61221134662628","2022-12-01","2022","12","01"
"752283581484972706","-27.08842","-48.6144","2022-12-01","2022","12","01"
"42158045","-27.09349","-48.61106","2022-12-01","2022","12","01"
"567544093724703559","-27.08938","-48.60955","2022-12-01","2022","12","01"
"719530284000950518","-27.09035193199385","-48.61276320832062","2022-12-01","2022","12","01"
"16882234","-27.09326","-48.61469","2022-12-01","2022","12","01"
"30900885","-27.09222","-48.60721","2022-12-01","2022","12","01"
"16719441","-27.0897","-48.60625","2022-12-01","2022","12","01"
"38867358","-27.08907","-48.60832","2022-12-01","2022","12","01"
"43699589","-27.09181","-48.61313","2022-12-01","2022","12","01"
"40616698","-27.09131","-48.61073","2022-12-01","2022","12","01"
"41084138","-27.08506","-48.61005","2022-12-01","2022","12","01"
"721146719017782279","-27.09188","-48.61253","2022-12-01","2022","12","01"
"29816615","-27.09138","-48.61445","2022-12-01","2022","12","01"
"43030317","-27.0897","-48.61344","2022-12-01","2022","12","01"
"41064766","-27.09059","-48.61301","2022-12-01","2022","12","01"
"539130445821945881","-27.08945","-48.61205","2022-12-01","2022","12","01"
"46098049","-27.09271","-48.61276","2022-12-01","2022","12","01"
"48182966","-27.09332","-48.61197","2022-12-01","2022","12","01"
"54156347","-27.0922","-48.61135","2022-12-01","2022","12","01"
"52059007","-27.09345","-48.61297","2022-12-01","2022","12","01"
"40237010","-27.08919","-48.6153","2022-12-01","2022","12","01"
"16064275","-27.09352","-48.61365","2022-12-01","2022","12","01"
"40769516","-27.09244","-48.61112","2022-12-01","2022","12","01"
"680236934453084779","-27.093875239876976","-48.612744100391865","2022-12-01","2022","12","01"
"53142229","-27.0921","-48.60575","2022-12-01","2022","12","01"
"46599529","-27.09149","-48.60769","2022-12-01","2022","12","01"
"37208458","-27.09413","-48.61264","2022-12-01","2022","12","01"
"32640607","-27.08815","-48.61466","2022-12-01","2022","12","01"
"754260636604985777","-27.0933731","-48.6115578","2022-12-01","2022","12","01"
"47025436","-27.09177","-48.60992","2022-12-01","2022","12","01"
"705616984672526675","-27.08986","-48.60739","2022-12-01","2022","12","01"
"41956614","-27.09331","-48.61296","2022-12-01","2022","12","01"
"629467677899929108","-27.09384","-48.61433","2022-12-01","2022","12","01"
"771150185682126622","-27.13435","-48.61443","2022-12-01","2022","12","01"
"752174760530098599","-27.13494","-48.60973","2022-12-01","2022","12","01"
"42180312","-27.13458","-48.61365","2022-12-01","2022","12","01"
"40538689","-27.12931","-48.60898","2022-12-01","2022","12","01"
"768695256036866802","-27.12732","-48.61308","2022-12-01","2022","12","01"
"767553114528971505","-27.130720230351148","-48.61891485750675","2022-12-01","2022","12","01"
"37684935","-27.13149","-48.61714","2022-12-01","2022","12","01"
"594194720244556765","-27.1325","-48.61276","2022-12-01","2022","12","01"
"31059537","-27.1071","-48.61177","2022-12-01","2022","12","01"
"32371924","-27.10563","-48.61143","2022-12-01","2022","12","01"
"32547411","-27.10395","-48.61509","2022-12-01","2022","12","01"
"583188146814735405","-27.10386","-48.61334","2022-12-01","2022","12","01"
"32524381","-27.10633","-48.61303","2022-12-01","2022","12","01"
"18505349","-27.10816","-48.61346","2022-12-01","2022","12","01"
"43468529","-27.10512","-48.6136","2022-12-01","2022","12","01"
"44075219","-27.10497","-48.61276","2022-12-01","2022","12","01"
"726040380549245538","-27.104904256286012","-48.61378513276577","2022-12-01","2022","12","01"
"45512442","-27.10654","-48.61207","2022-12-01","2022","12","01"
"762976491172050742","-27.10381","-48.61359","2022-12-01","2022","12","01"
"23390752","-27.10788","-48.61457","2022-12-01","2022","12","01"
"20555680","-27.1038","-48.61318","2022-12-01","2022","12","01"
"40320100","-27.1099","-48.6115","2022-12-01","2022","12","01"
"730503580289648392","-27.10401668523824","-48.6141370973257","2022-12-01","2022","12","01"
"47252509","-27.10955","-48.6124","2022-12-01","2022","12","01"
"764376917677304019","-27.11186","-48.60961","2022-12-01","2022","12","01"
"22514231","-27.10713","-48.61393","2022-12-01","2022","12","01"
"761793820763686324","-27.11003","-48.61214","2022-12-01","2022","12","01"
"17013106","-27.11149","-48.61087","2022-12-01","2022","12","01"
"720383944790760874","-27.10458","-48.61395","2022-12-01","2022","12","01"
"53903158","-27.11323","-48.60946","2022-12-01","2022","12","01"
"45382246","-27.10486","-48.61399","2022-12-01","2022","12","01"
"47487716","-27.10967","-48.61254","2022-12-01","2022","12","01"
"770157868111561499","-27.10814","-48.61423","2022-12-01","2022","12","01"
"42704327","-27.10464","-48.61443","2022-12-01","2022","12","01"
"45757663","-27.10653","-48.61189","2022-12-01","2022","12","01"
"46792527","-27.10454","-48.61376","2022-12-01","2022","12","01"
"54197754","-27.10488","-48.61438","2022-12-01","2022","12","01"
"28160414","-27.10648","-48.61294","2022-12-01","2022","12","01"
"707134296592561333","-27.10666","-48.61399","2022-12-01","2022","12","01"
"15632254","-27.11266","-48.60823","2022-12-01","2022","12","01"
"22876372","-27.11068","-48.6106","2022-12-01","2022","12","01"
"27865733","-27.10432","-48.61312","2022-12-01","2022","12","01"
"45177950","-27.11077","-48.61083","2022-12-01","2022","12","01"
"675157595421753060","-27.1047016","-48.6133475","2022-12-01","2022","12","01"
"762255792328076957","-27.104795","-48.615221","2022-12-01","2022","12","01"
"53962478","-27.11116","-48.61019","2022-12-01","2022","12","01"
"41261098","-27.10393","-48.61478","2022-12-01","2022","12","01"
"747114691595591344","-27.112048","-48.610663","2022-12-01","2022","12","01"
"45894423","-27.10386","-48.61302","2022-12-01","2022","12","01"
"684137520256598843","-27.10505","-48.61301","2022-12-01","2022","12","01"
"46119574","-27.10411","-48.61417","2022-12-01","2022","12","01"
"30466884","-27.1115","-48.61155","2022-12-01","2022","12","01"
"38933407","-27.10448","-48.61301","2022-12-01","2022","12","01"
"45910811","-27.10477","-48.61329","2022-12-01","2022","12","01"
"30962064","-27.11298","-48.61113","2022-12-01","2022","12","01"
"769409523995182484","-27.13398","-48.60815","2022-12-01","2022","12","01"
"752174760530098599","-27.13494","-48.60973","2022-12-01","2022","12","01"
"31397917","-27.13254","-48.60825","2022-12-01","2022","12","01"
"42180312","-27.13458","-48.61365","2022-12-01","2022","12","01"
"771150185682126622","-27.13435","-48.61443","2022-12-01","2022","12","01"
"518893779886421881","-27.13449","-48.60534","2022-12-01","2022","12","01"
"28929249","-27.13289","-48.60718","2022-12-01","2022","12","01"
"589182296599768810","-27.13513","-48.60757","2022-12-01","2022","12","01"
"730644723519092285","-27.13346","-48.60736","2022-12-01","2022","12","01"
"32134287","-27.13456","-48.60656","2022-12-01","2022","12","01"
"54337886","-27.13619","-48.60787","2022-12-01","2022","12","01"
"40899047","-27.13384","-48.60518","2022-12-01","2022","12","01"
"556460074386673858","-27.13553","-48.60696","2022-12-01","2022","12","01"
"547281489077476284","-27.13457","-48.61078","2022-12-01","2022","12","01"
"53733977","-27.13436","-48.60539","2022-12-01","2022","12","01"
"755010668469409111","-27.13307","-48.61005","2022-12-01","2022","12","01"
"594194720244556765","-27.1325","-48.61276","2022-12-01","2022","12","01"
"52776168","-27.13371","-48.60712","2022-12-01","2022","12","01"
"54264867","-27.13534","-48.60732","2022-12-01","2022","12","01"
"52365560","-27.13355","-48.60546","2022-12-01","2022","12","01"
"696383851452596240","-27.13619","-48.60502","2022-12-01","2022","12","01"
"769406633936317022","-27.13282","-48.60783","2022-12-01","2022","12","01"
"763878931679977300","-27.13325","-48.61242","2022-12-01","2022","12","01"
"40960741","-27.133387","-48.60648","2022-12-01","2022","12","01"
"52365024","-27.13366","-48.60624","2022-12-01","2022","12","01"
"739006815344684109","-27.1331854","-48.6046403","2022-12-01","2022","12","01"
"38723084","-27.13299","-48.60576","2022-12-01","2022","12","01"
"40986418","-27.1331","-48.60525","2022-12-01","2022","12","01"
"35520112","-27.13269","-48.60625","2022-12-01","2022","12","01"
"53719507","-27.13432","-48.60784","2022-12-01","2022","12","01"
"41742885","-27.13333","-48.60608","2022-12-01","2022","12","01"
"53400271","-27.13532","-48.60913","2022-12-01","2022","12","01"
"732560547989591191","-27.13328","-48.60562","2022-12-01","2022","12","01"
"53395021","-27.1327","-48.61169","2022-12-01","2022","12","01"
"41396290","-27.13671","-48.60456","2022-12-01","2022","12","01"
"695403353836814259","-27.13353","-48.61057","2022-12-01","2022","12","01"
"43827232","-27.13452","-48.60776","2022-12-01","2022","12","01"
"45213954","-27.13351","-48.60823","2022-12-01","2022","12","01"
"41981095","-27.13281","-48.60617","2022-12-01","2022","12","01"
"39721922","-27.13498","-48.61325","2022-12-01","2022","12","01"
"21545686","-27.09463","-48.61576","2022-12-01","2022","12","01"
"16105751","-27.09861","-48.6165","2022-12-01","2022","12","01"
"770944995675994554","-27.1016903","-48.6176693","2022-12-01","2022","12","01"
"51861410","-27.0976","-48.6198","2022-12-01","2022","12","01"
"700146583051236602","-27.10047181776763","-48.61656300635986","2022-12-01","2022","12","01"
"30332330","-27.09807","-48.61547","2022-12-01","2022","12","01"
"756460851509718585","-27.0962","-48.61561","2022-12-01","2022","12","01"
"30098696","-27.09561","-48.62145","2022-12-01","2022","12","01"
"53674047","-27.09945","-48.62049","2022-12-01","2022","12","01"
"753555054505551239","-27.096476194250194","-48.624298721551895","2022-12-01","2022","12","01"
"41257314","-27.09568","-48.61912","2022-12-01","2022","12","01"
"757145296838322326","-27.09693","-48.61895","2022-12-01","2022","12","01"
"53863922","-27.09508","-48.62342","2022-12-01","2022","12","01"
"40154354","-27.10025","-48.61892","2022-12-01","2022","12","01"
"739908931513590445","-27.09811","-48.61871","2022-12-01","2022","12","01"
"23693720","-27.09792","-48.61699","2022-12-01","2022","12","01"
"48094294","-27.10086","-48.61706","2022-12-01","2022","12","01"
"46876680","-27.102888","-48.615757","2022-12-01","2022","12","01"
"765075031429933391","-27.0984","-48.61744","2022-12-01","2022","12","01"
"53753908","-27.09907","-48.62089","2022-12-01","2022","12","01"
"53280496","-27.09901","-48.61535","2022-12-01","2022","12","01"
"39408131","-27.09577","-48.62122","2022-12-01","2022","12","01"
"52655055","-27.09579","-48.61947","2022-12-01","2022","12","01"
"30087400","-27.09899","-48.6236","2022-12-01","2022","12","01"
"11508986","-27.10042","-48.61862","2022-12-01","2022","12","01"
"655784887044646764","-27.0959502893167","-48.615417437347844","2022-12-01","2022","12","01"
"47330953","-27.1016","-48.61652","2022-12-01","2022","12","01"
"38645838","-27.09985","-48.6162","2022-12-01","2022","12","01"
"42709234","-27.09704","-48.61589","2022-12-01","2022","12","01"
"52969803","-27.0961","-48.61559","2022-12-01","2022","12","01"
"20563444","-27.10347","-48.61537","2022-12-01","2022","12","01"
"20635729","-27.09637","-48.61706","2022-12-01","2022","12","01"
"46926474","-27.10105","-48.61553","2022-12-01","2022","12","01"
"53627363","-27.09659","-48.61537","2022-12-01","2022","12","01"
"47337400","-27.09496","-48.62125","2022-12-01","2022","12","01"
"16717671","-27.10045","-48.6202","2022-12-01","2022","12","01"
"32034301","-27.09864","-48.6246","2022-12-01","2022","12","01"
"705726711243312425","-27.09929","-48.6215","2022-12-01","2022","12","01"
"16049093","-27.09789","-48.61628","2022-12-01","2022","12","01"
"46926726","-27.10317","-48.61687","2022-12-01","2022","12","01"
"47089646","-27.09784","-48.61583","2022-12-01","2022","12","01"
"11567423","-27.09945","-48.61539","2022-12-01","2022","12","01"
"47783121","-27.09734","-48.61534","2022-12-01","2022","12","01"
"760886818196346051","-27.09865","-48.61664","2022-12-01","2022","12","01"
"747111093441290505","-27.09955","-48.62199","2022-12-01","2022","12","01"
